Nome,cargo,partido,estado,ocorrencia,descricao,status,processo
Roberto Britto,Deputado Federal,PP,BA,Improbidade Administrativa,É alvo de ação de Improbidade Administrativa movida pela União e pelo município de Jequié.,Julgado,0001103-66.2008.4.01.3308 - TRF - 1ª região (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=11036620084013308&secao=JEE&nome)
Roberto Requião,Senador,MDB,PR,Divulgação de Segredo de Justiça,Divulgação de Segredo de Justiça,Em andamento,2010 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4815930)
Roberto Requião,Senador,MDB,PR,Divulgação de Segredo de Justiça,Divulgação de Segredo de Justiça,Em andamento,1751 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4278444)
Roberto Requião,Senador,MDB,PR,Dano Moral,Indenização por Dano Moral,Em andamento,1533342 - STJ (https://ww2.stj.jus.br/processo/pesquisa/?tipoPesquisa=tipoPesquisaNumeroRegistro&termo=201501216300)
Roberto Requião,Senador,MDB,PR,Crime de Responsabilidade,Violação de princípios administrativos,Em andamento,5041238-91.2012.4.04.7000 - TRF 4° Região (https://www2.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&txtValor=5)
Rodrigo Maia,Deputado Federal,DEM,RJ,Corrupção Passiva,Deputado é investigado por supostamente receber propina da Odebrecht,Em andamento,4437/2017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149814)
Rodrigo Maia,Deputado Federal,DEM,RJ,Favorecimento Ilícito,"Deputado Federal Rodrigo Maia solicitou e recebeu a soma de R$ 350.000,00 (trezentos e cinquenta mil reais), a pretexto de auxílio à campanha eleitoral. Entretanto, naquele ano, nem o parlamentar, tampouco seu pai, César Maria, foram candidatos a qualquer cargo eletivo. Esses pagamentos se deram com recursos não contabilizados e por intermédio do Setor de Operação Estruturadas do Grupo Odebrecht.",Em andamento,4431/2017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149802)
Rodrigo Maia,Deputado Federal,DEM,RJ,Crime Eleitoral,"A Justiça eleitoral desaprovou as contas do diretório nacional do DEM referentes ao exercício financeiro de 2010, quando o parlamentar presidia a sigla, por diversas irregularidades na aplicação do Fundo Partidário, como a não apresentação de documentos que comprovassem a prestação de serviços, a não aplicação de 5% dos recursos com programas de incentivo à participação das mulheres, entre outras. O partido foi condenado a restituir R$ 4,9 milhões aos cofres públicos e teve suspensos os repasses de cotas do Fundo por três meses.",Julgado,9.199.720.116.000.000 - TSE (http://inter03.tse.jus.br/sadpPush/ExibirPartesProcessoJud.do)
Rodrigo Garcia,Deputado Federal,DEM,SP,Crime Eleitoral,"Apura-se a suspeita da prática do crime previsto no art. 350 do Código Eleitoral, pela suposta omissão de doações na prestação de contas da campanha eleitoral de 2010. A soma teria sido disponibilizada pelo Grupo Odebrecht por intermédio do Setor de Operações Estruturadas da empresa, e registrada no sistema “Drousys” com a identificação do beneficiário com o apelido “Suíça”.",Em andamento,4420/2017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149782)
Rogério Rosso,Deputado Federal,PSD,DF,Peculato,"É alvo de inquérito por peculato e corrupção eleitoral. Durante seu mandato de governador em 2010, Rosso teria empregado funcionários públicos na campanha da ex-deputada Jaqueline Roriz, filha do ex-governador do Distrito Federal Joaquim Roriz, ao cargo de deputada federal nas eleições daquele ano.",Em andamento,4277/2016 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5019591)
Rogério Rosso,Deputado Federal,PSD,DF,Desvio de dinheiro público,"Foi condenado pela extinção e criação de cargos com aumento de remuneração sem autorização legal na Agência Reguladora de Águas, Energia e Saneamento Básico do Distrito Federal (ADASA) durante seu governo no DF. A Justiça anulou os decretos que reestruturaram a ADASA e determinou aos réus o ressarcimento aos cofres públicos pelo prejuízo causado.",Julgado,0001705-56.2013.8.07.0018 - TJ-DFT (http://cache-internet.tjdft.jus.br/cgi-bin/tjcgi1?NXTPGM=tjhtml105&SELECAO=1&ORIGEM=INTER&CIRCUN=1&C)
Rogério Rosso,Deputado Federal,PSD,DF,Peculato,"É investigado por crime de peculato e corrupção eleitoral. Durante seu mandato de governador em 2010, Rosso teria empregado funcionários públicos na campanha da ex-deputada Jaqueline Roriz, filha do ex-governador do Distrito Federal Joaquim Roriz, ao cargo de deputada federal nas eleições daquele ano. O relator do caso declinou competência ao STF.",Em andamento,0000010-55.2014.6.07.0000 - TRE-DF (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=229962010&comboTribunal=df)
Rogério Marinho,Deputado Federal,PSDB,RN,Crimes conta a Ordem tributária,É alvo de inquérito que apura falsidade ideológica e Crimes contra a Ordem Tributária.,Em andamento,3386/2011 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4186121)
Rogério Marinho,Deputado Federal,PSDB,RN,Falsidade Ideológica,Em andamento,Em andamento,4474/2017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5163843)
Rogério Marinho,Deputado Federal,PSDB,RN,Crime Eleitoral,O parlamentar é alvo de inquérito que apura crimes eleitorais,Em andamento,4679/2018 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5365455)
Rogério Marinho,Deputado Federal,PSDB,RN,Peculato,O deputado é investigado por indícios da prática de peculato,Em andamento,4484/2017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5177905)
Rogério Marinho,Deputado Federal,PSDB,RN,Crime Eleitoral,"TRE-RN - Prestação de contas Nº 646952.2010.620.0000 - O diretório regional do PSDB no Rio Grande do Norte teve reprovada prestação de contas referente às eleições de 2010, quando o parlamentar atuou como responsável pela administração financeira. Recorreu, mas decisão foi mantida: TSE - Recurso Eleitoral Especial Nº 646952/2011.",Julgado,0006469-52.2010.6.20.000 - TRE-RN (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=326172010&comboTribunal=rn)
Romero Jucá,Senador,MDB,RR,Corrupção Passiva,"Corrupção Passiva, peculato",Em andamento,4501 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5192902)
Romero Jucá,Senador,MDB,RR,Corrupção Passiva,"Segundo o Ministério Público, Cláudio Melo Filho descreve uma relação próxima do Grupo Odebrecht com o Senador Romero Jucá, relatando ter recebido solicitação de vantagem indevida",Em andamento,4382 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149704)
Romero Jucá,Senador,MDB,RR,Corrupção Ativa e Passiva,"Segundo o Ministério Público, narram os colaboradores que o Grupo Odebrecht teria efetuado o pagamento de vantagem indevida com a finalidade de obter aprovação de legislação favorável aos seus interesses.",Em andamento,4426 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149793)
Romero Jucá,Senador,MDB,RR,Crime contra a Lei de Licitações,"Segundo o Ministério Público, os colaboradores narram que o Grupo Odebrecht sagrou-se vencedor em processo licitatório atinente ao Projeto Madeira",Em andamento,4460 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149863)
Romero Jucá,Senador,MDB,RR,Lavagem de Dinheiro,"Corrupção Passiva, Lavagem de Dinheiro",Em andamento,4215 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4952613)
Romero Jucá,Senador,MDB,RR,Obtenção de vantagem indevida,Grupo Odebrecht teria efetuado o pagamento de vantagem indevida com a finalidade de obter aprovação de legislação favorável aos interesses da empresa.,Em andamento,4413 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149769)
Romero Jucá,Senador,MDB,RR,Obtenção de vantagem indevida,Grupo Odebrecht efetuou o pagamento de vantagem indevida para o fim de obter a aprovação de legislação favorável aos interesses da companhia,Em andamento,4437 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149814)
Ronaldo Lessa,Deputado Federal,PDT,AL,Improbidade Administrativa,"Condenado em ação civil pública de Improbidade Administrativa em função de má administração e desvio de finalidade de R$ 50 milhões do Fundo Estadual de Combate e Erradicação da Pobreza. A Justiça determinou a perda da função pública, a suspensão de seus direitos políticos por três anos e a aplicação de multa. Há recurso em andamento.",Julgado,0007045-12.2009.8.02.0001 - TJ-AL - Comarca da Capital (https://www2.tjal.jus.br/cpopg/show.do?processo.codigo=01000AHUQ0000&processo.foro=1&conversationId=)
Ronaldo Lessa,Deputado Federal,PDT,AL,Crime de Responsabilidade,"Referente a irregularidades na renegociação de dívida do estado de Alagoas. Segundo a acusação, o então governador cometeu ilicitudes ao cobrar deságios dos credores como condição para a substituição dos títulos da dívida estadual por títulos da dívida nacional, bem como ao destinar os recursos obtidos nessa operação para fins diversos do pagamento de precatórios.",Réu,0017793-35.2011.8.02.0001 - TJ-AL - Comarca da Capital (http://www2.tjal.jus.br/cpopg/show.do?processo.codigo=01000CV7X0000)
Ronaldo Lessa,Deputado Federal,PDT,AL,Segredo de Justiça,Segredo de Justiça,Em andamento (em Segredo de Justiça),0001584-83.2012.8.02.0056 - TJ-AL - Comarca da Capital (http://www2.tjal.jus.br/cpopg/show.do?processo.codigo=1K0000AGK0000&processo.foro=56&paginaConsulta=)
Ronaldo Lessa,Deputado Federal,PDT,AL,Peculato,Condenado por peculato e crimes contra a administração pública a 13 anos de prisão e pagamento de multa. O caso envolve superfaturamento de obras e desvio de mais de R$ 5 milhões que deveriam ser destinados a obras para saneamento e contenção de enchentes em Alagoas,Julgado,0006151-47.2009.4.05.8000 - TRF-5 - Seção Judiciária de Alagoas (http://tebas.jfal.jus.br/consulta/cons_procs.asp)
Ronaldo Lessa,Deputado Federal,PDT,AL,Dano ao Erário,"Responde a processo por Improbidade Administrativa com Dano ao Erário. Segundo a acusação, quando era governador do Alagoas, Lessa deixou de prestar contas de convênio de cerca de R$ 1,06 milhão firmado com o governo federal para auxílio a famílias atingidas por enchentes.",Em andamento,0002827-44.2012.4.05.8000 - TRF-5 - Seção Judiciária de Alagoas (http://tebas.jfal.jus.br/consulta/cons_procs.asp)
Ronaldo Lessa,Deputado Federal,PDT,AL,Dano ao Erário,Referente a irregularidades em convênio firmado com o Ministério da Integração Nacional.,Em andamento,0004001-93.2009.4.05.8000 - TRF-5 - Seção Judiciária de Alagoas (http://tebas.jfal.jus.br/consulta/cons_procs.asp)
Ronaldo Lessa,Deputado Federal,PDT,AL,Crime contra a Lei de Licitações,Referente a irregularidades em procedimento licitatório e em execução de obra pública.,Em andamento,0003139-25.2009.4.05.8000 - TRF-5 - Seção Judiciária de Alagoas (http://tebas.jfal.jus.br/consulta/cons_procs.asp)
Ronaldo Lessa,Deputado Federal,PDT,AL,Crime contra a Lei de Licitações,Referente a irregularidades na aplicação de recursos federais destinados a desenvolvimento de ações de desenvolvimento sustentável.,Em andamento,0005751-67.2008.4.05.8000 - TRF-5 - Seção Judiciária de Alagoas (http://tebas.jfal.jus.br/consulta/cons_procs.asp)
Ronaldo Lessa,Deputado Federal,PDT,AL,Desvio de dinheiro público,"Em Tomada de Contas Especial, foram encontradas irregularidades na aplicação de recursos federais recebidos pelo estado de Alagoas, que tinha o parlamentar como seu representante legal. O estado foi condenado a pagamento de débito à União.",Julgado,364/2007 - TCU (http://www.tcu.gov.br/Consultas/Juris/Docs/judoc/Acord/20070313/TC-020-525-2004-7.doc)
Ronaldo Lessa,Deputado Federal,PDT,AL,Dano Moral,"Foi condenado à pena de oito meses de reclusão, convertida em prestação de serviços à comunidade, e ao pagamento de multa por calúnia eleitoral. Conforme consta nos autos, em outubro de 2010, o comitê de campanha do PDT foi arrombado e, na ocasião, foram furtados do local dois computadores. Ronaldo Lessa, então candidato ao cargo de governador de Alagoas, teria afirmado, sem qualquer prova, que o maior suspeito do crime era o governo, referindo-se ao então governador e candidato a reeleição, Teotônio Vilela Filho (PSDB-AL), em entrevista divulgada no jornal Gazeta de Alagoas, de acordo com a denúncia. O tribunal considerou que houve dolo na intenção de ofender a honra do adversário em disputa eleitoral. O parlamentar recorreu da decisão, que foi mantida",Julgado,"7,0312E+14 - TRE-AL (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=92642012&comboTribunal=al)"
Ronaldo Lessa,Deputado Federal,PDT,AL,Crime Eleitoral,"Responde por captação irregular de recursos na campanha de 2015, em representação movida pelo Ministério Público Eleitoral. De acordo com a denúncia, parte da receita de campanha não transitou pela conta bancária do então candidato e a doação foi omitida em sua contabilidade. O processo corre em Segredo de Justiça.",Em andamento,36.720.156.020.000 - TRE-AL (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=92642012&comboTribunal=al)
Ronaldo Carletto,Deputado Federal,PP,BA,Crimes contra o Sistema Financeiro Nacional,Referente a crimes contra o sistema financeiro nacional,Em andamento,4063/2015 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4795129)
Ronaldo Carletto,Deputado Federal,PP,BA,Crime Eleitoral,"Foram reprovadas as contas de sua campanha eleitoral de 2014, para o cargo de deputado federal. O parlamentar recorreu no TSE, mas a decisão se manteve",Julgado,0001600-24.2014.6.05.0000 - TSE (http://inter03.tse.jus.br/sadpPush/ExibirPartesProcessoJud.do)
Ronaldo Benedet ,Deputado Federal,MDB,SC,Crime Eleitoral,É alvo de inquérito que apura crimes eleitorais,Em andamento,4214/2016 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4951250)
Ronaldo Benedet ,Deputado Federal,MDB,SC,Crime contra a Lei de Licitações,"Foi condenado por Improbidade Administrativa pela forma culposa como geriu os recursos da União e do Estado de Santa Catarina. Foram apuradas irregularidades em convênio estabelecido entre o Estado de Santa Catarina e o Centro de Promoção, Proteção e Defesa de Direitos Humanos da SERTE - CPPDH, que resultaram em Dano ao Erário na soma de R$ 376.305,65. A Justiça determinou o ressarcimento solidário do Dano ao Erário, o pagamento de multa civil equivalente a 75% do valor a ser ressarcido, a suspensão dos seus direitos políticos por 6 anos, e a proibição de contratar com o Poder Público pelo prazo de 5 anos.",Julgado,5003654-35.2013.4.04.7200 - TRF-4 (https://www2.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&txtValor=5)
Rôney Nemer ,Deputado Federal,PP,DF,Crime contra a Lei de Licitações,Inquérito instaurado para apurar a suposta prática de crime de dispensa ilegal de licitação,Em andamento,4051/2015 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4786507)
Rôney Nemer ,Deputado Federal,PP,DF,Lavagem de Dinheiro,"Lavagem de Dinheiro, corrupção ativa e Corrupção Passiva",Julgado,923/2015 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4740019)
Rôney Nemer ,Deputado Federal,PP,DF,Dano ao Erário,"Trata-se do processo do Mensalão do DEM. Condenado por Enriquecimento Ilícito e Dano ao Erário, a Justiça determinou a suspensão de seus direitos políticos por 10 anos, a devolução de R$ 276 mil aos cofres públicos, o pagamento de multa de R$ 828 mil e de pagamento de R$ 1 milhão por danos morais coletivos. O parlamentar recorreu, mas a condenação foi mantida",Julgado,0068708-84.2010.8.07.0001 - TJ-DFT (http://tjdf19.tjdft.jus.br/cgi-bin/tjcgi1?MGWLPN=SERVIDOR1&NXTPGM=tjhtml122&ORIGEM=INTER&CIRCUN=1&SE)
Rôney Nemer ,Deputado Federal,PP,DF,Dano ao Erário,O parlamentar é investigado por nado ao erário,Em andamento,0001764-44.2013.8.07.0018 - TJ-DFT (http://tjdf19.tjdft.jus.br/cgi-bin/tjcgi1?NXTPGM=tjhtml105&ORIGEM=INTER&SELECAO=1&CIRCUN=1&CDNUPROC=)
Rosangela Gomes ,Deputado Federal,PRB,RJ,Crime Eleitoral,"A Justiça declarou não prestadas as contas anuais referentes ao exercício financeiro de 2012 do PRB de Nova Iguaçu, presidida pela parlamentar. Foi determinada a suspensão do repasse de cotas do Fundo Partidário ao diretório municipal.",Julgado,176.420.136.190.027 - TRE-RJ - 27ª Zona Eleitora (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=714962013&comboTribunal=rj)
